# Honda atmospheric neutrino fluxes
# (reprocessed by Python script by J. Kopp)
#
# Reference: http://arxiv.org/abs/1502.03916
#
# Format (all fluxes are in (m^2 sec sr GeV)^-1)
#   cos(th)   E [GeV]       nu_e      nu_mu     nu_tau   nu_e_bar  nu_mu_bar  nu_tau_bar
      -0.9     2511.9  2.119e-10  6.762e-09          0 1.5275e-10 3.9207e-09          0
      -0.9     2818.4 1.3878e-10 4.5036e-09          0 1.0044e-10 2.5982e-09          0
      -0.9     3162.3 9.0378e-11 3.0671e-09          0 6.6543e-11 1.7703e-09          0
      -0.9     3548.1 5.9346e-11 1.9916e-09          0 4.3054e-11 1.1453e-09          0
      -0.9     3981.1 3.9362e-11 1.3219e-09          0 2.8176e-11  7.566e-10          0
      -0.9     4466.8  2.593e-11 8.7417e-10          0  1.868e-11  5.002e-10          0
      -0.9     5011.9 1.7018e-11 5.7805e-10          0 1.2248e-11 3.2886e-10          0
      -0.9     5623.4  1.103e-11 3.8281e-10          0 7.9987e-12 2.1572e-10          0
      -0.9     6309.6 7.2378e-12  2.522e-10          0 5.2796e-12 1.4216e-10          0
      -0.9     7079.5 4.6658e-12 1.6595e-10          0 3.4627e-12 9.3035e-11          0
      -0.9     7943.3 3.0137e-12 1.0906e-10          0 2.2363e-12 6.0797e-11          0
      -0.9     8912.5 2.0014e-12 7.1721e-11          0 1.4437e-12 3.9908e-11          0
      -0.9      10000 1.3375e-12 4.7097e-11          0 9.3753e-13 2.6006e-11          0
      -0.8        0.1     6373.8      12611          0     5573.1      12728          0
      -0.8     0.1122     5668.8      11206          0     4921.5      11294          0
      -0.8    0.12589     4983.6     9886.3          0     4290.9     9935.7          0
      -0.8    0.14125     4333.4     8631.8          0     3698.9       8655          0
      -0.8    0.15849     3726.3     7443.5          0     3153.5     7453.5          0
      -0.8    0.17783     3172.4     6331.9          0       2659     6325.6          0
      -0.8    0.19953       2673     5303.5          0     2217.5       5290          0
      -0.8    0.22387       2223     4377.1          0       1826     4365.3          0
      -0.8    0.25119     1822.7     3566.3          0     1485.8       3554          0
      -0.8    0.28184     1475.7       2870          0     1195.4       2859          0
      -0.8    0.31623     1180.1     2284.8          0     949.71     2273.7          0
      -0.8    0.35481     932.09     1800.7          0     743.94     1787.3          0
      -0.8    0.39811      727.6     1406.2          0     577.43     1391.3          0
      -0.8    0.44668     561.48     1088.3          0     444.14     1073.2          0
      -0.8    0.50119     429.08     835.33          0     337.76     820.27          0
      -0.8    0.56234     324.84     636.16          0     254.86     621.35          0
      -0.8    0.63096     243.56     481.21          0     190.54     467.43          0
      -0.8    0.70795     180.89     362.35          0     141.22      349.1          0
      -0.8    0.79433     133.44     271.89          0     103.96     259.76          0
      -0.8    0.89125     97.803     203.65          0     75.977     192.96          0
      -0.8          1     71.398     152.13          0     55.328     142.83          0
      -0.8      1.122     51.666     113.36          0     40.078      105.3          0
      -0.8     1.2589     37.207     84.359          0     28.849     77.458          0
      -0.8     1.4125     26.695     62.667          0      20.68     56.811          0
      -0.8     1.5849       19.1     46.395          0     14.749     41.503          0
      -0.8     1.7783     13.587     34.169          0     10.475     30.173          0
      -0.8     1.9953     9.6216     25.075          0     7.3929     21.891          0
      -0.8     2.2387     6.7809     18.348          0     5.1746      15.85          0
